JCR_Position,Name,JCR Year,Abbr Name,Publisher,ISSN,EISSN,Total Cites,Total Articles,Citable Items,Cited Half-Life,Citing Half-Life,JIF,JIF5Years,JIF_NoSelfCite,JCI,Area,Rank,Normalized Journal,Journal_Abbreviation,SJR_Score,SJR_Quartile,H_Index,SJR_Categories,SJR_Areas,JIF_2024,Quartile_2024,WoS_Index,WoS_Categories,SJR_Year,SJR_Score_2023,SJR_Quartile_2023
7030.0,GEN Biotechnology,2025.0,GEN BIOTECHNOL,"MARY ANN LIEBERT, INC",2768-1572,2768-1556,187.0,18.0,23.0,1.9,4.8,2.1,2.3,2.1,0.51,Q3,113/177,gen biotechnology,Gen Biotechnol.,,,,,,2.3,Q3,ESCI,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,,,
7030.0,IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY,2025.0,IEEE T DEVICE MAT RE,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1530-4388,1558-2574,2944.0,74.0,74.0,8.6,7.3,2.7,2.2,2.2,0.51,Q3,197/366,ieee transactions on device and materials reliability,IEEE Trans. Device Mater. Reliab.,0.451,Q2,85.0,"Electrical and Electronic Engineering (Q2); Safety, Risk, Reliability and Quality (Q2); Electronic, Optical and Magnetic Materials (Q3)",Engineering; Materials Science,2.3,Q3,SCIE,"ENGINEERING, ELECTRICAL & ELECTRONIC; PHYSICS, APPLIED",2025.0,0.436,Q2
7030.0,IMMUNOBIOLOGY,2025.0,IMMUNOBIOLOGY,ELSEVIER GMBH,0171-2985,1878-3279,5155.0,54.0,54.0,9.4,6.1,3.1,2.6,2.3,0.51,Q3,133/183,immunobiology,Immunobiology,0.83,Q2,114.0,Hematology (Q2); Immunology (Q2); Immunology and Allergy (Q2),Immunology and Microbiology; Medicine,2.3,Q3,SCIE,IMMUNOLOGY,2025.0,0.636,Q2
7030.0,Revista da Sociedade Brasileira de Medicina Tropical,2025.0,REV SOC BRAS MED TRO,SOC BRASILEIRA MEDICINA TROPICAL,0037-8682,,3406.0,51.0,62.0,8.3,6.0,2.4,1.7,2.1,0.51,Q2,11/28,revista da sociedade brasileira de medicina tropical,Rev. Soc. Bras. Med. Tro.,0.618,Q2,67.0,Infectious Diseases (Q2); Microbiology (medical) (Q2); Parasitology (Q2),Immunology and Microbiology; Medicine,2.3,Q2,SCIE,PARASITOLOGY; TROPICAL MEDICINE,2025.0,0.465,Q3
7030.0,Advances in Respiratory Medicine,2025.0,ADV RESPIR MED,MDPI,2451-4934,2543-6031,843.0,29.0,45.0,3.8,5.8,4.5,1.5,2.2,0.5,Q1,51/108,advances in respiratory medicine,Adv. Respir. Med.,0.768,Q2,30.0,Pulmonary and Respiratory Medicine (Q2),Medicine,2.3,Q2,ESCI,RESPIRATORY SYSTEM,2025.0,0.432,Q3
7030.0,Entrepreneurship Research Journal,2025.0,ENTREP RES J,WALTER DE GRUYTER GMBH,2194-6175,2157-5665,887.0,17.0,17.0,4.3,9.1,2.2,2.4,2.2,0.5,Q3,183/316,entrepreneurship research journal,Entrep. Res. J.,0.825,Q2,33.0,Business and International Management (Q2); Management of Technology and Innovation (Q2); Strategy and Management (Q2),"Business, Management and Accounting",2.3,Q3,SSCI,BUSINESS,2025.0,0.607,Q2
7030.0,FEBS Open Bio,2025.0,FEBS OPEN BIO,WILEY,2211-5463,2211-5463,4508.0,155.0,171.0,4.5,8.4,2.7,2.4,2.2,0.5,Q3,234/319,febs open bio,FEBS Open Bio,0.919,Q2,58.0,"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2)","Biochemistry, Genetics and Molecular Biology",2.3,Q3,SCIE,BIOCHEMISTRY & MOLECULAR BIOLOGY,2025.0,0.789,Q2
7030.0,MECHANICS RESEARCH COMMUNICATIONS,2025.0,MECH RES COMMUN,PERGAMON-ELSEVIER SCIENCE LTD,0093-6413,1873-3972,3886.0,63.0,64.0,10.1,9.4,2.6,2.2,2.1,0.5,Q2,85/171,mechanics research communications,Mech. Res. Commun.,0.565,Q2,86.0,Civil and Structural Engineering (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2),Engineering; Materials Science; Physics and Astronomy,2.3,Q2,SCIE,MECHANICS,2025.0,0.552,Q2
7030.0,AMERICAN JOURNAL OF HEALTH-SYSTEM PHARMACY,2025.0,AM J HEALTH-SYST PH,OXFORD UNIV PRESS INC,1079-2082,1535-2900,6487.0,220.0,247.0,7.9,6.4,1.9,2.6,1.8,0.49,Q3,202/352,american journal of health system pharmacy,Am. J. Health Syst. Pharm.,0.46,Q1,113.0,Pharmacy (Q1); Health Policy (Q3); Medicine (miscellaneous) (Q3); Pharmacology (Q3),"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics",2.3,Q3,SCIE,PHARMACOLOGY & PHARMACY,2025.0,0.557,Q1
7030.0,Chinese Management Studies,2025.0,CHIN MANAG STUD,EMERALD GROUP PUBLISHING LTD,1750-614X,1750-6158,1670.0,93.0,93.0,4.7,7.9,2.7,2.7,2.1,0.49,Q3,247/420,chinese management studies,Chin. Manag. Stud.,0.589,Q2,43.0,"Business, Management and Accounting (miscellaneous) (Q2)","Business, Management and Accounting",2.3,Q3,SSCI,MANAGEMENT,2025.0,0.565,Q2
7030.0,Clinical and Experimental Gastroenterology,2025.0,CLIN EXP GASTROENTER,DOVE MEDICAL PRESS LTD,1178-7023,1178-7023,1311.0,19.0,28.0,6.0,6.5,2.6,3.3,2.3,0.49,Q3,80/147,clinical and experimental gastroenterology,Clin. Exp. Gastroenter.,0.833,Q2,53.0,Gastroenterology (Q2),Medicine,2.3,Q3,ESCI,GASTROENTEROLOGY & HEPATOLOGY,2025.0,0.782,Q2
7030.0,IET Control Theory and Applications,2025.0,IET CONTROL THEORY A,WILEY,1751-8644,1751-8652,5544.0,159.0,160.0,7.0,5.6,2.0,2.2,2.0,0.49,Q3,42/89,iet control theory and applications,IET Control Theory Appl.,0.505,Q2,128.0,Computer Science Applications (Q2); Control and Optimization (Q2); Control and Systems Engineering (Q2); Electrical and Electronic Engineering (Q2); Human-Computer Interaction (Q3),Computer Science; Engineering; Mathematics,2.3,Q2,SCIE,"AUTOMATION & CONTROL SYSTEMS; ENGINEERING, ELECTRICAL & ELECTRONIC; INSTRUMENTS & INSTRUMENTATION",2025.0,0.957,Q1
7030.0,JOURNAL OF THERMAL STRESSES,2025.0,J THERM STRESSES,TAYLOR & FRANCIS INC,0149-5739,1521-074X,3644.0,70.0,70.0,10.3,9.3,2.4,2.5,2.1,0.49,Q3,33/79,journal of thermal stresses,J. Therm. Stresses,0.396,Q3,78.0,Condensed Matter Physics (Q3); Materials Science (miscellaneous) (Q3),Materials Science; Physics and Astronomy,2.3,Q2,SCIE,MECHANICS; THERMODYNAMICS,2025.0,0.564,Q2
7030.0,POLISH JOURNAL OF FOOD AND NUTRITION SCIENCES,2025.0,POL J FOOD NUTR SCI,INST ANIMAL REPRODUCTION & FOOD RESEARCH POLISH ACAD SCIENCES OLSZTYN,1230-0322,2083-6007,1528.0,34.0,36.0,8.8,7.1,2.4,2.6,2.1,0.49,Q3,109/181,polish journal of food and nutrition sciences,Pol. J. Food Nutr. Sci.,0.496,Q2,47.0,Food Science (Q2); Nutrition and Dietetics (Q3),Agricultural and Biological Sciences; Nursing,2.3,Q3,SCIE,FOOD SCIENCE & TECHNOLOGY,2025.0,0.45,Q2
7030.0,SOUTH AFRICAN JOURNAL OF SCIENCE,2025.0,S AFR J SCI,ACAD SCIENCE SOUTH AFRICA - ASSAf,0038-2353,1996-7489,3756.0,89.0,92.0,10.7,7.9,1.9,2.8,1.8,0.49,Q2,49/135,south african journal of science,S. Afr. J. Sci.,0.407,Q2,75.0,"Agricultural and Biological Sciences (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)","Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Earth and Planetary Sciences",2.3,Q2,SCIE,MULTIDISCIPLINARY SCIENCES,2025.0,0.373,Q2
7030.0,ANNALS OF PHARMACOTHERAPY,2025.0,ANN PHARMACOTHER,SAGE PUBLICATIONS INC,1060-0280,1542-6270,7022.0,57.0,92.0,11.3,6.0,2.5,2.7,2.3,0.48,Q3,202/352,annals of pharmacotherapy,Ann. Pharmacother.,0.815,Q2,129.0,Medicine (miscellaneous) (Q2); Pharmacology (medical) (Q2),Medicine,2.3,Q3,SCIE,PHARMACOLOGY & PHARMACY,2025.0,0.779,Q2
7030.0,AQUA-Water Infrastructure Ecosystems and Society,2025.0,AQUA-UK,IWA PUBLISHING,2709-8028,2709-8036,1252.0,145.0,153.0,2.1,6.4,2.6,2.3,1.9,0.48,Q2,82/183,aqua water infrastructure ecosystems and society,Aqua-Uk.,0.644,Q2,64.0,"Civil and Structural Engineering (Q2); Ecology (Q2); Environmental Engineering (Q2); Management, Monitoring, Policy and Law (Q2); Pollution (Q2); Water Science and Technology (Q2)",Engineering; Environmental Science,2.3,Q2,SCIE,"ENGINEERING, CIVIL; WATER RESOURCES",2025.0,,
7030.0,Journal of Political Ecology,2025.0,J POLIT ECOL,UNIV ARIZONA LIBRARIES,1073-0451,1073-0451,1678.0,50.0,50.0,5.4,8.6,3.5,2.8,1.9,0.48,Q2,116/191,journal of political ecology,J. Polit. Ecol.,1.187,Q1,48.0,"Ecology (Q1); Geography, Planning and Development (Q1); Political Science and International Relations (Q1)",Environmental Science; Social Sciences,2.3,Q3,ESCI,ENVIRONMENTAL STUDIES,2025.0,0.675,Q1
7030.0,RADIATION AND ENVIRONMENTAL BIOPHYSICS,2025.0,RADIAT ENVIRON BIOPH,SPRINGER,0301-634X,1432-2099,1734.0,47.0,48.0,10.6,9.1,2.4,1.9,2.2,0.48,Q2,38/107,radiation and environmental biophysics,Radiat. Environ. Biophys.,0.494,Q2,64.0,Environmental Science (miscellaneous) (Q2); Radiation (Q2); Biophysics (Q3),"Biochemistry, Genetics and Molecular Biology; Environmental Science; Physics and Astronomy",2.3,Q2,SCIE,"BIOLOGY; BIOPHYSICS; ENVIRONMENTAL SCIENCES; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",2025.0,0.434,Q2
7030.0,Applied Geomatics,2025.0,APPL GEOMAT,SPRINGER HEIDELBERG,1866-9298,1866-928X,1420.0,57.0,58.0,4.4,8.1,2.5,2.6,2.2,0.47,Q3,35/65,applied geomatics,Appl. Geomatics,0.52,Q2,41.0,"Earth and Planetary Sciences (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2)",Earth and Planetary Sciences; Engineering; Environmental Science; Social Sciences,2.3,Q3,ESCI,REMOTE SENSING,2025.0,0.536,Q2
7030.0,BLOOD PRESSURE,2025.0,BLOOD PRESSURE,TAYLOR & FRANCIS LTD,0803-7051,1651-1999,1238.0,33.0,42.0,9.4,7.2,2.8,1.7,2.2,0.47,Q2,48/98,blood pressure,Blood Pressure,0.694,Q2,59.0,Cardiology and Cardiovascular Medicine (Q2); Internal Medicine (Q2); Medicine (miscellaneous) (Q2),Medicine,2.3,Q2,SCIE,PERIPHERAL VASCULAR DISEASE,2025.0,0.486,Q2
7030.0,Frontiers in Big Data,2025.0,FRONT BIG DATA,FRONTIERS MEDIA SA,2624-909X,2624-909X,2258.0,74.0,88.0,3.4,5.0,3.8,3.5,2.3,0.47,Q1,49/135,frontiers in big data,Front. Big Data,0.691,Q2,41.0,Artificial Intelligence (Q2); Computer Science (miscellaneous) (Q2); Information Systems (Q2),Computer Science,2.3,Q2,ESCI,"COMPUTER SCIENCE, INFORMATION SYSTEMS; COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS; MULTIDISCIPLINARY SCIENCES",2025.0,0.686,Q2
7030.0,IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING,2025.0,IEEE T SEMICONDUCT M,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,0894-6507,1558-2345,2910.0,72.0,72.0,7.2,7.4,2.5,2.9,2.1,0.47,Q3,197/366,ieee transactions on semiconductor manufacturing,IEEE Trans. Semicond. Manuf.,0.575,Q2,87.0,"Condensed Matter Physics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Industrial and Manufacturing Engineering (Q2)",Engineering; Materials Science; Physics and Astronomy,2.3,Q3,SCIE,"ENGINEERING, ELECTRICAL & ELECTRONIC; ENGINEERING, MANUFACTURING; PHYSICS, APPLIED; PHYSICS, CONDENSED MATTER",2025.0,0.967,Q1
7030.0,Journal of Engineering,2025.0,J ENG-NY,WILEY,2314-4904,2314-4912,1403.0,104.0,108.0,6.6,6.3,2.6,2.6,2.2,0.47,Q2,56/175,journal of engineering,J. Eng.,0.411,Q2,42.0,Chemical Engineering (miscellaneous) (Q2); Civil and Structural Engineering (Q2); Electrical and Electronic Engineering (Q2); Industrial and Manufacturing Engineering (Q2); Mechanical Engineering (Q2); Hardware and Architecture (Q3),Chemical Engineering; Computer Science; Engineering,2.3,Q2,ESCI,"ENGINEERING, MULTIDISCIPLINARY",2025.0,,
7030.0,Journal of Innovation Economics & Management,2025.0,J INNOV ECON MANAG,DE BOECK UNIV,2032-5355,2032-5355,546.0,32.0,32.0,4.8,6.9,2.1,1.9,1.9,0.47,Q3,247/420,journal of innovation economics and management,J. Innov. Econ. Manag.,0.565,Q2,19.0,Business and International Management (Q2); Economics and Econometrics (Q2); Management of Technology and Innovation (Q2); Strategy and Management (Q2),"Business, Management and Accounting; Economics, Econometrics and Finance",2.3,Q3,ESCI,MANAGEMENT,2025.0,0.49,Q2
7030.0,NETHERLANDS JOURNAL OF GEOSCIENCES,2025.0,NETH J GEOSCI,OPEN ACADEMIA AB,0016-7746,1573-9708,773.0,22.0,26.0,10.7,20.1,1.2,2.3,2.1,0.47,Q4,123/258,netherlands journal of geosciences,Neth. J. Geosci.,0.418,Q2,58.0,Geology (Q2),Earth and Planetary Sciences,2.3,Q2,SCIE,"GEOSCIENCES, MULTIDISCIPLINARY",2025.0,,
7030.0,PRACTICAL NEUROLOGY,2025.0,PRACT NEUROL,BMJ PUBLISHING GROUP,1474-7758,1474-7766,2427.0,95.0,114.0,5.3,8.3,2.5,3.5,2.2,0.47,Q3,155/285,practical neurology,Pract. Neurol.,0.65,Q2,68.0,Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3),Medicine,2.3,Q3,ESCI,CLINICAL NEUROLOGY,2025.0,0.713,Q2
7030.0,Structural Dynamics-US,2025.0,STRUCT DYNAM-US,AIP Publishing,2329-7778,2329-7778,1057.0,40.0,48.0,6.1,8.9,2.9,2.4,2.0,0.47,Q2,19/39,structural dynamics us,Struct. Dynam.-Us,0.801,Q1,42.0,Condensed Matter Physics (Q1); Instrumentation (Q1); Radiation (Q1); Spectroscopy (Q1),Chemistry; Physics and Astronomy,2.3,Q2,SCIE,"CHEMISTRY, PHYSICAL; PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",2025.0,,
7030.0,SYNTHESIS-STUTTGART,2025.0,SYNTHESIS-STUTTGART,GEORG THIEME VERLAG KG,0039-7881,1437-210X,13987.0,250.0,334.0,9.1,8.4,2.2,2.3,2.2,0.47,Q3,23/57,synthesis stuttgart,Synthesis-Stuttgart,0.443,Q2,163.0,Organic Chemistry (Q2); Catalysis (Q3),Chemical Engineering; Chemistry,2.3,Q2,SCIE,"CHEMISTRY, ORGANIC",2025.0,,
7030.0,TELECOMMUNICATION SYSTEMS,2025.0,TELECOMMUN SYST,SPRINGER,1018-4864,1572-9451,2217.0,135.0,142.0,4.7,5.0,2.2,2.0,2.1,0.47,Q3,73/120,telecommunication systems,Telecommun. Syst.,0.487,Q2,70.0,Electrical and Electronic Engineering (Q2),Engineering,2.3,Q3,SCIE,TELECOMMUNICATIONS,2025.0,0.632,Q2
7030.0,AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,2025.0,AI EDAM,CAMBRIDGE UNIV PRESS,0890-0604,1469-1760,984.0,26.0,26.0,8.5,6.8,2.5,2.0,1.9,0.46,Q2,56/175,ai edam artificial intelligence for engineering design analysis and manufacturing,Ai Edam,0.447,Q2,65.0,Industrial and Manufacturing Engineering (Q2); Artificial Intelligence (Q3),Computer Science; Engineering,2.3,Q2,SCIE,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE; COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS; ENGINEERING, MANUFACTURING; ENGINEERING, MULTIDISCIPLINARY",2025.0,,
7030.0,DISEASES OF THE ESOPHAGUS,2025.0,DIS ESOPHAGUS,OXFORD UNIV PRESS INC,1120-8694,1442-2050,4236.0,102.0,110.0,7.4,7.7,2.4,2.7,2.1,0.46,Q3,80/147,diseases of the esophagus,Dis. Esophagus,0.696,Q2,83.0,Gastroenterology (Q2); Medicine (miscellaneous) (Q2),Medicine,2.3,Q3,SCIE,GASTROENTEROLOGY & HEPATOLOGY,2025.0,1.038,Q1
7030.0,Geoscientific Instrumentation Methods and Data Systems,2025.0,GEOSCI INSTRUM METH,COPERNICUS GESELLSCHAFT MBH,2193-0856,2193-0864,621.0,28.0,28.0,6.0,10.2,2.0,2.0,2.1,0.46,Q3,123/258,geoscientific instrumentation methods and data systems,Geosci. Instrum. Meth.,0.551,Q2,32.0,Geology (Q2); Oceanography (Q2); Atmospheric Science (Q3),Earth and Planetary Sciences,2.3,Q2,SCIE,"GEOSCIENCES, MULTIDISCIPLINARY; METEOROLOGY & ATMOSPHERIC SCIENCES",2025.0,,
7030.0,HEALTH,2025.0,HEALTH-LONDON,SAGE PUBLICATIONS LTD,1363-4593,1461-7196,1768.0,39.0,39.0,7.9,9.3,2.0,2.6,2.2,0.46,Q2,16/48,health,Health,0.551,Q2,68.0,Health (social science) (Q2),Social Sciences,2.3,Q2,SSCI,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SOCIAL SCIENCES, BIOMEDICAL",2025.0,,
7030.0,Journal of Asian Earth Sciences-X,2025.0,J ASIAN EARTH SCI-X,ELSEVIER,2590-0560,2590-0560,370.0,13.0,13.0,2.7,15.3,1.6,2.1,2.2,0.46,Q3,123/258,journal of asian earth sciences x,J. Asian Earth Sci.: X,0.532,Q2,16.0,Earth-Surface Processes (Q2); Geology (Q2),Earth and Planetary Sciences,2.3,Q2,ESCI,"GEOSCIENCES, MULTIDISCIPLINARY",2025.0,0.496,Q2
7030.0,Journal of the Canadian Academy of Child and Adolescent Psychiatry,2025.0,J CAN ACAD CHILD ADO,CANADIAN ACAD CHILD & ADOLESCENT PSYCHIATRY,1719-8429,1719-8429,1035.0,10.0,11.0,11.5,7.1,2.9,2.0,2.3,0.46,Q2,146/288,journal of the canadian academy of child and adolescent psychiatry,J. Can. Acad. Child Adolesc. Psychiatry,0.689,Q2,49.0,"Pediatrics, Perinatology and Child Health (Q2); Psychiatry and Mental Health (Q2)",Medicine,2.3,Q3,ESCI,PSYCHIATRY,2025.0,0.648,Q2
7030.0,Clinical Endoscopy,2025.0,CLIN ENDOSC,KOREAN SOC GASTROINTESTINAL ENDOSCOPY,2234-2400,2234-2443,2539.0,83.0,105.0,5.5,6.6,3.4,2.2,1.9,0.45,Q2,80/147,clinical endoscopy,Clin. Endosc.,0.71,Q2,48.0,"Gastroenterology (Q2); Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)",Medicine,2.3,Q3,ESCI,GASTROENTEROLOGY & HEPATOLOGY,2025.0,0.711,Q2
7030.0,Critical Perspectives on International Business,2025.0,CRIT PERSPECT INT BU,EMERALD GROUP PUBLISHING LTD,1742-2043,1758-6062,698.0,43.0,44.0,5.5,7.0,2.4,2.7,1.4,0.45,Q3,183/316,critical perspectives on international business,Crit. Perspect. Int. Bu.,0.695,Q2,41.0,"Business and International Management (Q2); Business, Management and Accounting (miscellaneous) (Q2)","Business, Management and Accounting",2.3,Q3,ESCI,BUSINESS,2025.0,0.584,Q2
7030.0,CROATIAN MEDICAL JOURNAL,2025.0,CROAT MED J,MEDICINSKA NAKLADA,0353-9504,1332-8166,1958.0,42.0,48.0,11.1,7.4,2.1,2.0,2.1,0.45,Q2,84/332,croatian medical journal,Croat. Med. J.,0.369,Q3,72.0,Medicine (miscellaneous) (Q3),Medicine,2.3,Q2,SCIE,"MEDICINE, GENERAL & INTERNAL",2025.0,0.426,Q3
7030.0,ELECTROANALYSIS,2025.0,ELECTROANAL,WILEY-V C H VERLAG GMBH,1040-0397,1521-4109,9585.0,131.0,145.0,8.4,6.4,2.6,2.5,2.2,0.45,Q3,67/111,electroanalysis,Electroanalysis,0.397,Q3,145.0,Analytical Chemistry (Q3); Electrochemistry (Q3),Chemistry,2.3,Q3,SCIE,"CHEMISTRY, ANALYTICAL; ELECTROCHEMISTRY",2025.0,0.466,Q2
7030.0,Immunotherapy,2025.0,IMMUNOTHERAPY-UK,TAYLOR & FRANCIS LTD,1750-743X,1750-7448,3099.0,65.0,91.0,5.7,5.4,2.3,2.6,2.3,0.45,Q3,133/183,immunotherapy,Immunotherapy,0.666,Q3,75.0,Immunology (Q3); Immunology and Allergy (Q3); Oncology (Q3),Immunology and Microbiology; Medicine,2.3,Q3,SCIE,IMMUNOLOGY,2025.0,0.69,Q2
7030.0,MACHINE VISION AND APPLICATIONS,2025.0,MACH VISION APPL,SPRINGER,0932-8092,1432-1769,2807.0,136.0,136.0,5.9,5.5,2.0,2.5,2.1,0.45,Q3,197/366,machine vision and applications,Mach. Vision Appl.,0.496,Q2,84.0,Computer Science Applications (Q2); Computer Vision and Pattern Recognition (Q2); Hardware and Architecture (Q2); Software (Q2),Computer Science,2.3,Q3,SCIE,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE; COMPUTER SCIENCE, CYBERNETICS; ENGINEERING, ELECTRICAL & ELECTRONIC",2025.0,0.657,Q2
7030.0,Medical Ultrasonography,2025.0,MED ULTRASON,SOC ROMANA ULTRASONOGRAFE MEDICINA BIOLOGIE-SRUMB,1844-4172,2066-8643,1259.0,35.0,49.0,6.0,8.2,1.8,2.0,1.9,0.45,Q2,18/41,medical ultrasonography,Med. Ultrason.,0.425,Q2,42.0,"Acoustics and Ultrasonics (Q2); Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)",Health Professions; Medicine; Physics and Astronomy,2.3,Q2,SCIE,"ACOUSTICS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",2025.0,0.44,Q2
7030.0,Open Access Rheumatology-Research and Reviews,2025.0,OPEN ACCESS RHEUMATO,DOVE MEDICAL PRESS LTD,1179-156X,1179-156X,705.0,12.0,13.0,5.2,7.2,3.4,2.2,2.3,0.45,Q2,30/58,open access rheumatology research and reviews,Open Access Rheumato.,0.887,Q2,30.0,Rheumatology (Q2),Medicine,2.3,Q3,ESCI,RHEUMATOLOGY,2025.0,0.519,Q3
7030.0,Water Quality Research Journal,2025.0,WATER QUAL RES J,IWA PUBLISHING,2709-8044,2709-8052,412.0,28.0,33.0,3.2,6.2,3.9,2.7,2.3,0.45,Q2,61/131,water quality research journal,Water Qual. Res. J.,0.851,Q1,55.0,Water Science and Technology (Q1),Environmental Science,2.3,Q2,SCIE,WATER RESOURCES,2025.0,0.505,Q2
7030.0,International Journal of Applied Ceramic Technology,2025.0,INT J APPL CERAM TEC,WILEY,1546-542X,1744-7402,7335.0,364.0,374.0,4.9,6.7,2.6,2.1,2.0,0.44,Q2,13/33,international journal of applied ceramic technology,Int. J. Appl. Ceram. Technol.,0.445,Q2,80.0,Ceramics and Composites (Q2); Condensed Matter Physics (Q2); Materials Chemistry (Q2); Marketing (Q3),"Business, Management and Accounting; Materials Science; Physics and Astronomy",2.3,Q2,SCIE,"MATERIALS SCIENCE, CERAMICS",2025.0,0.387,Q3
7030.0,International Journal of Laboratory Hematology,2025.0,INT J LAB HEMATOL,WILEY,1751-5521,1751-553X,3682.0,124.0,146.0,5.7,7.5,2.2,2.3,2.1,0.44,Q3,47/98,international journal of laboratory hematology,Int. J. Labor. Hematol.,0.633,Q2,75.0,Biochemistry (medical) (Q2); Clinical Biochemistry (Q2); Hematology (Q2); Medicine (miscellaneous) (Q2),"Biochemistry, Genetics and Molecular Biology; Medicine",2.3,Q2,SCIE,HEMATOLOGY,2025.0,0.555,Q2
7030.0,JOURNAL OF ADHESION,2025.0,J ADHESION,TAYLOR & FRANCIS LTD,0021-8464,1545-5823,3406.0,55.0,57.0,9.2,8.8,2.6,2.4,2.2,0.44,Q2,85/171,journal of adhesion,J. Adhes.,0.493,Q2,69.0,"Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Mechanics of Materials (Q2); Surfaces and Interfaces (Q2); Surfaces, Coatings and Films (Q2)",Chemistry; Engineering; Materials Science; Physics and Astronomy,2.3,Q2,SCIE,"ENGINEERING, CHEMICAL; MATERIALS SCIENCE, MULTIDISCIPLINARY; MECHANICS",2025.0,0.584,Q2
7030.0,JOURNAL OF ENVIRONMENTAL QUALITY,2025.0,J ENVIRON QUAL,WILEY,0047-2425,1537-2537,12462.0,115.0,119.0,14.6,8.2,2.6,2.8,2.1,0.44,Q3,241/374,journal of environmental quality,J. Environ. Qual.,0.74,Q2,201.0,"Environmental Engineering (Q2); Management, Monitoring, Policy and Law (Q2); Pollution (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2)",Environmental Science,2.3,Q3,SCIE,ENVIRONMENTAL SCIENCES,2025.0,0.686,Q2
7030.0,Archives of Endocrinology Metabolism,2025.0,ARCH ENDOCRIN METAB,SBEM-SOC BRASIL ENDOCRINOLOGIA & METABOLOGIA,2359-3997,2359-4292,1979.0,109.0,133.0,4.8,8.2,1.8,2.0,2.2,0.43,Q4,128/191,archives of endocrinology metabolism,Arch. Endocrin. Metab.,0.701,Q3,66.0,"Endocrinology, Diabetes and Metabolism (Q3)",Medicine,2.3,Q3,SCIE,ENDOCRINOLOGY & METABOLISM,2025.0,,
7030.0,Cardiology in Review,2025.0,CARDIOL REV,LIPPINCOTT WILLIAMS & WILKINS,1061-5377,1538-4683,1762.0,6.0,78.0,6.9,9.3,3.2,2.3,2.3,0.43,Q2,105/230,cardiology in review,Cardiol. Rev.,0.474,Q3,70.0,Cardiology and Cardiovascular Medicine (Q3); Medicine (miscellaneous) (Q3),Medicine,2.3,Q2,SCIE,CARDIAC & CARDIOVASCULAR SYSTEMS,2025.0,0.598,Q2
7030.0,China Foundry,2025.0,CHINA FOUNDRY,SPRINGER SINGAPORE PTE LTD,1672-6421,2365-9459,1371.0,64.0,77.0,4.4,7.4,2.9,2.1,2.0,0.43,Q2,36/96,china foundry,China Foundry,0.563,Q2,30.0,Materials Chemistry (Q2); Metals and Alloys (Q2),Materials Science,2.3,Q2,SCIE,METALLURGY & METALLURGICAL ENGINEERING,2025.0,0.447,Q2
7030.0,Journal of Environmental Studies and Sciences,2025.0,J ENVIRON STUD SCI,SPRINGER,2190-6483,2190-6491,1659.0,89.0,98.0,6.1,6.9,2.4,2.2,2.1,0.43,Q3,116/191,journal of environmental studies and sciences,J. Environ. Stud. Sci.,0.579,Q2,45.0,"Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2)",Environmental Science; Social Sciences,2.3,Q3,ESCI,ENVIRONMENTAL SCIENCES; ENVIRONMENTAL STUDIES,2025.0,0.517,Q2
